date,Close,High,Low,Open,Volume,Ticker
2025-03-18,277.8521423339844,279.61655671339065,275.0709210058846,279.1380575362724,5881700,CRM
2025-03-19,278.51007080078125,281.33114427972697,276.4166787040445,276.62600878727943,5245400,CRM
2025-03-20,278.15118408203125,281.9890644572627,276.1873874487702,276.1873874487702,5504700,CRM
2025-03-21,279.7361755371094,280.9623125735681,273.186860612632,275.34006129005456,9804100,CRM
2025-03-24,285.0593566894531,285.85685533177667,282.32799609046873,282.84634739188203,6763800,CRM
2025-03-25,287.70098876953125,289.53522033652297,284.71043747153226,284.71043747153226,4301700,CRM
2025-03-26,280.1050109863281,288.129675727713,278.6994481371445,287.43186821230114,5070300,CRM
2025-03-27,276.9350280761719,280.0152923939041,275.14070938943195,279.656440825141,3757200,CRM
2025-03-28,269.1197204589844,276.33690806942525,268.3421783154366,275.8384828383957,4973400,CRM
2025-03-31,267.5147705078125,267.6045138186445,258.37366897377666,263.7167727504818,7585800,CRM
2025-04-01,269.3489990234375,269.96704142413853,264.9827892617615,268.01319267303484,4598200,CRM
2025-04-02,270.6847839355469,272.768197757987,264.9130112219584,265.12234130171623,5396900,CRM
2025-04-03,254.4261474609375,261.7430416509738,253.6486052920594,259.32070225040695,8872600,CRM
2025-04-04,240.001708984375,249.50169256069674,238.77558718927554,246.91985354450017,9705000,CRM
2025-04-07,243.44085693359375,252.15332019780558,229.27560523893615,229.27560523893615,11965200,CRM
2025-04-08,243.22154235839844,256.57934727247545,239.51325753482237,253.15016414224624,9340300,CRM
2025-04-09,264.3348388671875,267.32539012277914,240.1412597397164,240.1412597397164,12491100,CRM
2025-04-10,254.71607971191406,260.82638542664256,247.73715628842183,259.5883583906355,9692300,CRM
2025-04-11,254.59628295898438,256.0040542975397,247.28786470024463,253.8674429636613,6089000,CRM
2025-04-14,254.14698791503906,259.588356180355,252.73921663482656,259.588356180355,6038100,CRM
2025-04-15,254.52638244628906,256.31355701411775,253.3981818442896,253.9672714869564,5227700,CRM
2025-04-16,249.44444274902344,256.2037133289369,246.2994360099555,251.5311301469353,7190900,CRM
2025-04-17,246.8685302734375,251.16172552192887,246.4092670809426,249.37456616916623,5564400,CRM
2025-04-21,235.8859405517578,242.09609407877056,232.4014757752712,240.04933665372596,9240000,CRM
2025-04-22,243.00465393066406,243.83334166731328,235.22699409514902,237.8528198070917,7145300,CRM
2025-04-23,250.08343505859375,257.3818746420964,249.10499086318464,252.21006771138553,5818900,CRM
2025-04-24,264.28094482421875,264.5605003154528,256.59312311138626,257.79123548482573,7857600,CRM
2025-04-25,267.4259338378906,268.6040582958035,263.78171877712,264.30088452062535,5651700,CRM
2025-04-28,265.2194519042969,269.0733261056475,262.91308107738405,267.72545733928064,4977700,CRM
2025-04-29,267.3360900878906,268.15476870103356,264.75019425184064,264.9798106137687,3139800,CRM
2025-04-30,268.2845764160156,268.4443267642687,262.5836248787491,264.380762975385,4624100,CRM
2025-05-01,268.903564453125,274.1652401199393,268.574100338738,272.96712785637453,5208900,CRM
2025-05-02,274.64447021484375,275.88252772211393,271.818964177345,274.02545669583947,4323400,CRM
2025-05-05,272.1983642578125,275.7327680949859,271.8788635842153,272.9371829049024,4219600,CRM
2025-05-06,272.92718505859375,274.36490759982473,268.1148395348248,269.39281174155667,4681600,CRM
2025-05-07,277.7895202636719,278.3486312402309,273.27665677810757,273.27665677810757,4267600,CRM
2025-05-08,279.2970886230469,282.60184558929285,277.9392564841984,278.7679289705161,4789900,CRM
2025-05-09,274.9839782714844,282.03279869338326,273.4464078132438,281.1741443707374,4324200,CRM
2025-05-12,288.36273193359375,288.51248835166297,282.7815859789667,284.5487726507055,5937400,CRM
2025-05-13,288.7121887207031,292.27651340744984,288.47254797852054,290.5392779902492,6711600,CRM
2025-05-14,290.2796936035156,295.5812844273354,288.80205622497124,293.0353337494154,7926200,CRM
2025-05-15,290.2996826171875,291.50775843085194,287.4941338071142,289.1115641708703,4635600,CRM
2025-05-16,290.68902587890625,291.70743044745296,289.2612972625539,290.62912331243416,3846000,CRM
2025-05-19,287.17462158203125,289.44101669008745,286.4557602859774,287.6438786845839,5781200,CRM
2025-05-20,287.60394287109375,287.9833461326831,284.75844887843675,287.6338941565212,4032300,CRM
2025-05-21,281.8330993652344,287.1746354581108,280.664938276729,283.95973207170357,5689800,CRM
2025-05-22,282.9712829589844,285.89663666459927,280.58505234957977,282.0527261611178,6642700,CRM
2025-05-23,272.69757080078125,280.2955076151236,271.2199030472757,278.5582722266692,8887800,CRM
2025-05-27,276.75115966796875,278.1389431982089,269.86208973133705,272.7375350365344,10958000,CRM
2025-05-28,275.5929870605469,278.3685845354564,273.1468537219368,277.27031996568735,12758600,CRM
2025-05-29,266.4974060058594,267.3660236827088,254.0970568580227,263.1726612443025,28075000,CRM
2025-05-30,264.9498596191406,269.31293613170516,260.2872702562276,267.6555605981641,12388500,CRM
2025-06-02,261.2057800292969,263.3723577398863,258.7297260392068,262.6934112068436,9213500,CRM
2025-06-03,264.0513000488281,264.3308555422458,260.9462078658634,261.58520926182587,7838500,CRM
2025-06-04,262.75335693359375,265.07965462039726,261.2057926457781,263.7717310784553,7372500,CRM
2025-06-05,266.7170715332031,268.32450791350436,263.2226128254924,263.29247884300753,8642900,CRM
2025-06-06,274.0754089355469,274.46477564838517,267.78536473556017,269.5425880756346,7507000,CRM
2025-06-09,271.8189697265625,273.76589464509124,269.2330739096259,272.41802589143765,5728300,CRM
2025-06-10,267.79534912109375,273.31659267862574,266.4175290938785,271.6392598060428,6309700,CRM
2025-06-11,265.489013671875,269.0833202285007,264.9898052742676,268.0749095151698,6568100,CRM
2025-06-12,266.4874267578125,268.594071541147,262.98297410522355,264.2809342024938,8054000,CRM
2025-06-13,257.9908752441406,265.2793356068398,257.591514648615,263.0628492620232,7659300,CRM
2025-06-16,263.46221923828125,263.5620670080329,259.5484121365518,259.97775449955765,7177000,CRM
2025-06-17,262.343994140625,270.0717300107315,261.6850354314224,263.432264738331,9110100,CRM
2025-06-18,259.5,265.0799865722656,257.4700012207031,264.79998779296875,7628000,CRM
2025-06-20,260.6300048828125,262.8699951171875,259.260009765625,260.69000244140625,12859200,CRM
2025-06-23,263.4100036621094,264.739990234375,258.75,260.6400146484375,9283800,CRM
2025-06-24,271.1700134277344,273.3800048828125,265.44000244140625,265.7099914550781,9711000,CRM
2024-12-26,139.90740966796875,140.8272746166671,137.70776777261636,139.67745105895742,116205600,NVDA
2024-12-27,136.9878692626953,138.99755443917667,134.6882528863639,138.52762911725588,170582600,NVDA
2024-12-30,137.46780395507812,140.24735382720857,133.9983630613892,134.80822982362736,167734700,NVDA
2024-12-31,134.26832580566406,138.0477299443946,133.80840856948805,138.0077278547889,155659200,NVDA
2025-01-02,138.2876739501953,138.85758927368732,134.608275235204,135.97804923146714,198247200,NVDA
2025-01-03,144.44668579101562,144.87660907201655,139.70744526818353,139.9873988596089,229322500,NVDA
2025-01-06,149.40586853027344,152.13543878056797,147.79614309655065,148.5660078023331,265377400,NVDA
2025-01-07,140.11737060546875,153.1052785673635,139.9873867148958,153.00528861210353,351782200,NVDA
2025-01-08,140.08738708496094,143.92676365371082,137.53779559953318,142.55698965149892,227349900,NVDA
2025-01-10,135.88807678222656,139.89742434133598,134.1983469953677,137.42782161536184,207602500,NVDA
2025-01-13,133.20849609375,133.46846390099535,129.4890951782822,129.96902870412282,204808900,NVDA
2025-01-14,131.7387237548828,136.357988296776,130.02900835327767,136.02803973976037,195590500,NVDA
2025-01-15,136.218017578125,136.42797514246556,131.26880425867054,133.6284239860889,185217300,NVDA
2025-01-16,133.54844665527344,138.72760318445665,133.46845773799356,138.61762033023757,209235600,NVDA
2025-01-17,137.68777465820312,138.47764040694682,135.43813790068955,136.6679350563591,201188800,NVDA
2025-01-21,140.80726623535156,141.80710479535009,137.06786452867982,139.1375376709131,197749000,NVDA
2025-01-22,147.04627990722656,147.76614971080585,143.64681928959496,144.63666506104835,237651400,NVDA
2025-01-23,147.1962432861328,147.20623618008437,143.6968081059284,145.02659530516527,155915500,NVDA
2025-01-24,142.5969696044922,148.9459505211395,141.8570988390214,148.34604128656673,234657600,NVDA
2025-01-27,118.40088653564453,128.37927160601726,116.68116290346629,124.77986175863892,818830900,NVDA
2025-01-28,128.9691925048828,128.97918539907013,116.23124265613879,121.79034308969104,579666400,NVDA
2025-01-29,123.6800308227539,126.86951837337095,120.03062606319732,126.47958193260648,467120600,NVDA
2025-01-30,124.62987518310547,124.97981714548027,118.08092971341723,123.08012239923644,392925500,NVDA
2025-01-31,120.05062103271484,127.82936416140842,119.17076580619347,123.7600213429819,390372900,NVDA
2025-02-03,116.64117431640625,118.55086206886682,112.99176191394916,114.73147893578255,371235700,NVDA
2025-02-04,118.63085174560547,121.18043560579926,116.6811618932845,116.94112206589325,256550000,NVDA
2025-02-05,124.80985260009766,124.97982332906605,120.74050985762979,121.74034844426231,262230800,NVDA
2025-02-06,128.65921020507812,128.74920726442895,125.18977703531333,127.39941919373811,251483600,NVDA
2025-02-07,129.81903076171875,130.34894396083934,124.97981594966575,129.19913575663247,228186300,NVDA
2025-02-10,133.54844665527344,134.97820850379568,129.93902876577076,130.0689974070653,216989100,NVDA
2025-02-11,132.77857971191406,134.45830137072844,130.99886808260132,132.5586139818797,178902400,NVDA
2025-02-12,131.11883544921875,132.21866402899062,129.0591703419428,129.9990210816885,160278600,NVDA
2025-02-13,135.26815795898438,136.477969382041,131.1488277944593,131.5387642395835,197430000,NVDA
2025-02-14,138.8275909423828,139.22752026611062,135.4781256449407,136.45796316750187,195479600,NVDA
2025-02-18,139.37750244140625,143.41685915221993,137.90773839766058,141.2472111010542,219176600,NVDA
2025-02-19,139.20751953125,141.33718056281413,137.1978495021305,139.48747310974449,167536000,NVDA
2025-02-20,140.08738708496094,140.637301367124,136.7679156045049,140.0073981660712,143903600,NVDA
2025-02-21,134.40829467773438,141.4371740194045,134.00836534323213,140.0173897923713,228217600,NVDA
2025-02-24,130.25897216796875,138.56762852998253,130.0590074983429,136.53795738344377,251381100,NVDA
2025-02-25,126.60955810546875,130.17898157227808,124.41991677706234,129.9590158616247,271428700,NVDA
2025-02-26,131.25881958007812,133.70842127410083,128.4692763992483,129.96903440656757,322553800,NVDA
2025-02-27,120.13060760498047,134.98820197149917,119.99063081322677,134.97820907791893,443175800,NVDA
2025-02-28,124.89983367919922,125.06980440717122,116.38121232741895,118.00094594624423,389091100,NVDA
2025-03-03,114.04158782958984,123.68003128569312,112.26187634904674,123.49006713958599,411381400,NVDA
2025-03-04,115.97127532958984,119.29073912641502,110.09222719636827,110.63214094760745,398163300,NVDA
2025-03-05,117.28106689453125,118.26090441787001,114.49151637878758,117.56102047262804,284337900,NVDA
2025-03-06,110.55215454101562,115.33138186500223,110.20221255397621,113.51167590423404,321181900,NVDA
2025-03-07,112.67181396484375,113.46168737204893,107.54263707893918,111.232043943795,341755500,NVDA
2025-03-10,106.96273040771484,111.83193921740828,105.44297155454524,109.88225711490554,366487400,NVDA
2025-03-11,108.74244689941406,112.2218809117277,104.75308544348755,106.97272832797886,354865700,NVDA
2025-03-12,115.73196411132812,116.75189758318456,112.87216201952944,114.1120814413496,323857500,NVDA
2025-03-13,115.57197570800781,117.75182462929007,113.7820990939805,117.02187196535417,299033100,NVDA
2025-03-14,121.66155242919922,121.87153693655638,118.1418001271865,118.6017672807591,277593500,NVDA
2025-03-17,119.52169799804688,122.88146527258023,118.02180216580395,122.73147416358299,255501500,NVDA
2025-03-18,115.42198181152344,119.01172876569431,114.53204424682897,117.99180297800854,299686900,NVDA
2025-03-19,117.51183319091797,120.44162996547794,115.67196466720779,117.26185055700965,273426200,NVDA
2025-03-20,118.52176666259766,120.19164884723557,116.46191217445423,116.54190844924116,248829700,NVDA
2025-03-21,117.69182586669922,117.98180664950618,115.41198537165405,116.93188412092742,266498500,NVDA
2025-03-24,121.40157318115234,122.21151449504808,119.33170959432591,119.87167301321132,228452500,NVDA
2025-03-25,120.68162536621094,121.28158219452679,118.9117439494844,120.5416356938994,167447200,NVDA
2025-03-26,113.75210571289062,118.83174729689935,112.70217554499752,118.72176195088541,293463300,NVDA
2025-03-27,111.4222640991211,114.4420510740887,110.6523209143036,111.34226782232153,236902100,NVDA
2025-03-28,109.66238403320312,112.86216644188174,109.06242721559616,111.48225736963437,229872500,NVDA
2025-03-31,108.37247467041016,110.95229742526604,103.642807248706,105.12270025073305,299212700,NVDA
2025-04-01,110.14234924316406,110.19234119227177,106.46260459302538,108.51245759918966,222614000,NVDA
2025-04-02,110.4123306274414,111.97222748899677,106.78258544027105,107.28255072037597,220601200,NVDA
2025-04-03,101.79293060302734,105.62265871984647,101.59293992049946,103.50281088710224,338769400,NVDA
2025-04-04,94.30345153808594,100.12304726897904,92.10360729078229,98.90313835695446,532273800,NVDA
2025-04-07,97.63321685791016,101.7429319683666,86.61398571543218,87.45392370324234,611041300,NVDA
2025-04-08,96.29331970214844,105.84265234199715,94.45344343361101,103.80279300527448,476243400,NVDA
2025-04-09,114.32205963134766,115.0920027848049,97.52322363090776,98.88312976565122,612918300,NVDA
2025-04-10,107.56253051757812,110.85230299023063,99.14311699545735,109.36240858521514,437812400,NVDA
2025-04-11,110.92229461669922,111.54225429514813,107.47253732050476,108.49246311009279,313417300,NVDA
2025-04-14,110.70230865478516,114.282061802319,109.06242318709587,114.10207400079875,264705000,NVDA
2025-04-15,112.19220733642578,113.61211454925541,110.49232841239639,110.96229700273265,228966900,NVDA
2025-04-16,104.48274230957031,106.78258565420647,100.44302192276541,104.54274333093115,397016900,NVDA
2025-04-17,101.48294830322266,104.46274466720584,100.04305351417702,104.44274178425454,290833400,NVDA
2025-04-21,96.90327453613281,99.43309764026857,95.03340163666236,98.76313836502491,288501100,NVDA
2025-04-22,98.88313293457031,99.80306722318255,97.2732441150665,98.77313996214224,241004800,NVDA
2025-04-23,102.70286560058594,104.79272441151089,102.01291108169299,104.51273745001276,247526000,NVDA
2025-04-24,106.422607421875,106.53260039132012,103.10283834219908,103.47281538750215,220815000,NVDA
2025-04-25,111.0022964477539,111.9122293136747,105.72266417620379,106.84258154964476,251064700,NVDA
2025-04-28,108.72245025634766,110.36233572086073,106.01263179735646,109.68238265297498,207708500,NVDA
2025-04-29,109.0124282836914,110.19234667117642,107.43254376799985,107.66252352883211,170444300,NVDA
2025-04-30,108.91243743896484,108.91243743896484,104.07277707156662,104.46274938923446,235044600,NVDA
2025-05-01,111.60224914550781,114.93201970345093,111.29227311666197,113.07214827264656,236121500,NVDA
2025-05-02,114.49205017089844,115.39198920893173,113.36213137411846,114.17207269391602,190194800,NVDA
2025-05-05,113.81209564208984,114.6620350893898,112.65218016349414,112.90216280263321,133163200,NVDA
2025-05-06,113.53211975097656,114.73203340369881,110.81230733401684,111.47226518321953,158525600,NVDA
2025-05-07,117.05187225341797,117.67183196470502,112.27220526080853,113.04215608614977,206758800,NVDA
2025-05-08,117.36185455322266,118.67176116768113,115.84195580422112,118.24179071447391,198428100,NVDA
2025-05-09,116.64189910888672,118.2217911942619,115.20199668891294,117.34184743589364,132972200,NVDA
2025-05-12,122.99146270751953,122.99146270751953,120.27165027906005,121.96153541928634,225023300,NVDA
2025-05-13,129.9209747314453,131.21089374180312,124.46136223351174,124.97132897244262,330430100,NVDA
2025-05-14,135.33059692382812,135.43059608188196,131.67084745036084,133.19074615794872,281180800,NVDA
2025-05-15,134.8206329345703,136.29053200968949,132.65078555171073,134.2806619130786,226632600,NVDA
2025-05-16,135.39059448242188,136.34054073998118,133.45074197294815,136.21054488205627,226542500,NVDA
2025-05-19,135.5605926513672,135.86055961165334,132.38080555276906,132.38080555276906,193154600,NVDA
2025-05-20,134.37066650390625,134.5706495538956,132.610779045451,134.28066116234166,161514200,NVDA
2025-05-21,131.7908477783203,137.39044962876582,130.58092511560693,133.0507547616815,270608700,NVDA
2025-05-22,132.82078552246094,134.2406851659139,131.54087555490528,132.22082104991222,187344000,NVDA
2025-05-23,131.2808837890625,132.67078673422913,129.15104195341007,129.99098000853303,198821300,NVDA
2025-05-27,135.49058532714844,135.65057787204648,133.300735049259,134.14067302338051,192953600,NVDA
2025-05-28,134.80064392089844,137.24047706552236,134.7806410364111,136.0205604932104,304021100,NVDA
2025-05-29,139.1803436279297,143.48004828952517,137.90043367160317,142.24012884407688,369241900,NVDA
2025-05-30,135.12062072753906,139.61029915281162,132.91076748843994,138.7103677567503,333170900,NVDA
2025-06-02,137.37046813964844,138.11040700485356,135.39059460313518,135.48059995132564,197663100,NVDA
2025-06-03,141.21018981933594,141.9901344074345,137.94041273370485,138.77035689954903,225578800,NVDA
2025-06-04,141.91014099121094,142.38010956756776,139.53030141372145,142.18012651028872,167120800,NVDA
2025-06-05,139.98028564453125,143.99000172763624,138.82036252431462,142.16012695808664,231397900,NVDA
2025-06-06,141.7101593017578,143.26005471165655,141.50016717206393,142.50009772583994,153986200,NVDA
2025-06-09,142.62010192871094,144.98993249459744,141.9301473949137,143.18006060607402,185114500,NVDA
2025-06-10,143.95001220703125,144.279975869788,141.52017297716907,142.68009610535242,155881900,NVDA
2025-06-11,142.8300018310547,144.99000549316406,141.8699951171875,144.61000061035156,167694000,NVDA
2025-06-12,145.0,145.0,141.85000610351562,141.97000122070312,162365000,NVDA
2025-06-13,141.97000122070312,143.5800018310547,140.85000610351562,142.47999572753906,180820600,NVDA
2025-06-16,144.69000244140625,146.17999267578125,143.1999969482422,143.35000610351562,183133700,NVDA
2025-06-17,144.1199951171875,145.22000122070312,143.77999877929688,144.49000549316406,139108000,NVDA
2025-06-18,145.47999572753906,145.64999389648438,143.1199951171875,144.00999450683594,161494100,NVDA
2025-06-20,143.85000610351562,146.1999969482422,142.64999389648438,145.4499969482422,242956200,NVDA
2025-06-23,144.1699981689453,144.77999877929688,142.02999877929688,142.5,154308900,NVDA
2025-06-24,147.89999389648438,147.9600067138672,145.5,145.55999755859375,187096500,NVDA
2024-12-26,88.13999938964844,88.7300033569336,87.26000213623047,87.5999984741211,4800600,PYPL
2024-12-27,86.86000061035156,87.65499877929688,86.2030029296875,87.36000061035156,5125000,PYPL
2024-12-30,85.43000030517578,86.06800079345703,84.66000366210938,85.69000244140625,5855000,PYPL
2024-12-31,85.3499984741211,85.9000015258789,85.05000305175781,85.73500061035156,4533200,PYPL
2025-01-02,86.18000030517578,86.94000244140625,84.81999969482422,85.83499908447266,6224500,PYPL
2025-01-03,87.5999984741211,87.69999694824219,86.30999755859375,86.7300033569336,6132500,PYPL
2025-01-06,89.52999877929688,90.08999633789062,87.72000122070312,88.0199966430664,7869200,PYPL
2025-01-07,87.97000122070312,89.97000122070312,87.5999984741211,89.52999877929688,6080800,PYPL
2025-01-08,87.94000244140625,88.2300033569336,86.79000091552734,88.05999755859375,7400000,PYPL
2025-01-10,83.36000061035156,87.08999633789062,82.23999786376953,86.79000091552734,11341200,PYPL
2025-01-13,83.98999786376953,84.12000274658203,81.79000091552734,82.19000244140625,7402400,PYPL
2025-01-14,87.18000030517578,87.4000015258789,84.75,85.29000091552734,8958400,PYPL
2025-01-15,89.63999938964844,90.19000244140625,88.47000122070312,88.72000122070312,10024100,PYPL
2025-01-16,88.91999816894531,90.37300109863281,88.8499984741211,89.95999908447266,5816400,PYPL
2025-01-17,91.80999755859375,93.24500274658203,90.00499725341797,90.76000213623047,16499700,PYPL
2025-01-21,89.7699966430664,92.20999908447266,89.38999938964844,92.20999908447266,12629300,PYPL
2025-01-22,89.8499984741211,90.37000274658203,89.13999938964844,90.0,7345700,PYPL
2025-01-23,89.7300033569336,89.77999877929688,88.23999786376953,89.76000213623047,7540600,PYPL
2025-01-24,89.11000061035156,90.02400207519531,88.83999633789062,89.58999633789062,6004700,PYPL
2025-01-27,90.23999786376953,90.29000091552734,87.38999938964844,87.54499816894531,6923800,PYPL
2025-01-28,88.19000244140625,89.83000183105469,86.87999725341797,89.76000213623047,8666000,PYPL
2025-01-29,88.76000213623047,89.41500091552734,88.16999816894531,88.16999816894531,5234500,PYPL
2025-01-30,89.56999969482422,90.92500305175781,88.83999633789062,89.51000213623047,7708500,PYPL
2025-01-31,88.58000183105469,90.4000015258789,88.54000091552734,89.56999969482422,8338900,PYPL
2025-02-03,89.51000213623047,89.70999908447266,86.0,86.5,11215000,PYPL
2025-02-04,77.7249984741211,82.69000244140625,77.37999725341797,82.26000213623047,58801900,PYPL
2025-02-05,79.19999694824219,79.5,77.66999816894531,78.20999908447266,23631900,PYPL
2025-02-06,78.56999969482422,79.73999786376953,78.11000061035156,79.68000030517578,14440500,PYPL
2025-02-07,77.30999755859375,79.48999786376953,77.2300033569336,79.0,13597300,PYPL
2025-02-10,78.23999786376953,78.91999816894531,77.61000061035156,78.16000366210938,11815600,PYPL
2025-02-11,76.20999908447266,77.8499984741211,76.04000091552734,77.81500244140625,15769400,PYPL
2025-02-12,76.2699966430664,76.8499984741211,75.30000305175781,75.41999816894531,11782500,PYPL
2025-02-13,76.58999633789062,76.92500305175781,75.7300033569336,76.37000274658203,9958600,PYPL
2025-02-14,77.97000122070312,78.33000183105469,76.62999725341797,76.9000015258789,10504600,PYPL
2025-02-18,78.62000274658203,78.76000213623047,77.5009994506836,78.19999694824219,11281200,PYPL
2025-02-19,78.36000061035156,79.0,77.53500366210938,78.5,9082300,PYPL
2025-02-20,77.62999725341797,78.16999816894531,76.8499984741211,78.12000274658203,9319300,PYPL
2025-02-21,74.94999694824219,77.4800033569336,74.75,77.44000244140625,15171700,PYPL
2025-02-24,75.25,75.87999725341797,73.97000122070312,75.24500274658203,12873300,PYPL
2025-02-25,74.06999969482422,77.56800079345703,72.69999694824219,77.13500213623047,20647200,PYPL
2025-02-26,72.05000305175781,74.4800033569336,71.7699966430664,74.33000183105469,15277600,PYPL
2025-02-27,70.7300033569336,72.55000305175781,70.58000183105469,72.1500015258789,11661200,PYPL
2025-02-28,71.05000305175781,71.12000274658203,69.68199920654297,70.5,13601300,PYPL
2025-03-03,69.75,71.56999969482422,69.5,71.0999984741211,15753700,PYPL
2025-03-04,67.4800033569336,69.08000183105469,66.33999633789062,69.0,20180000,PYPL
2025-03-05,69.5,69.69000244140625,67.69999694824219,67.9800033569336,14464300,PYPL
2025-03-06,68.08000183105469,69.86000061035156,67.65899658203125,68.81999969482422,11226900,PYPL
2025-03-07,70.4800033569336,70.9800033569336,67.82499694824219,67.97000122070312,16388300,PYPL
2025-03-10,68.16000366210938,69.97000122070312,66.98999786376953,69.0199966430664,15035200,PYPL
2025-03-11,67.9800033569336,68.94999694824219,67.16500091552734,68.41000366210938,12133100,PYPL
2025-03-12,68.62000274658203,69.37999725341797,67.90499877929688,68.87000274658203,11545800,PYPL
2025-03-13,66.91000366210938,68.91000366210938,66.69999694824219,68.33000183105469,9778300,PYPL
2025-03-14,68.94999694824219,69.13999938964844,67.5199966430664,67.80999755859375,9828700,PYPL
2025-03-17,69.6500015258789,70.22000122070312,67.9800033569336,68.66999816894531,7971200,PYPL
2025-03-18,68.87999725341797,69.45999908447266,68.29000091552734,69.06999969482422,7520800,PYPL
2025-03-19,70.0,70.4800033569336,68.81999969482422,69.0999984741211,6876400,PYPL
2025-03-20,69.66999816894531,70.80999755859375,69.25,69.43499755859375,7453600,PYPL
2025-03-21,70.19000244140625,70.41000366210938,68.55000305175781,68.62000274658203,14603800,PYPL
2025-03-24,70.97000122070312,71.66000366210938,70.50499725341797,71.55000305175781,9911000,PYPL
2025-03-25,70.86000061035156,71.70999908447266,70.5479965209961,71.0,6690600,PYPL
2025-03-26,69.97000122070312,71.62000274658203,69.54499816894531,70.93000030517578,7449600,PYPL
2025-03-27,68.86000061035156,69.95500183105469,68.69999694824219,69.05999755859375,7883100,PYPL
2025-03-28,65.1500015258789,68.23999786376953,64.94999694824219,68.05999755859375,16536300,PYPL
2025-03-31,65.25,65.43000030517578,63.400001525878906,64.27999877929688,11562000,PYPL
2025-04-01,66.0999984741211,66.36000061035156,64.5999984741211,64.62000274658203,8000600,PYPL
2025-04-02,67.1500015258789,67.56999969482422,65.0999984741211,65.25,8123000,PYPL
2025-04-03,61.709999084472656,63.939998626708984,60.95000076293945,63.099998474121094,18479900,PYPL
2025-04-04,58.369998931884766,60.189998626708984,57.31999969482422,60.0,22125000,PYPL
2025-04-07,58.529998779296875,61.47999954223633,55.849998474121094,56.7400016784668,20263200,PYPL
2025-04-08,57.40999984741211,61.2599983215332,56.459999084472656,59.7599983215332,16533600,PYPL
2025-04-09,63.95000076293945,64.16999816894531,56.5099983215332,56.66999816894531,22502000,PYPL
2025-04-10,60.560001373291016,62.45000076293945,58.939998626708984,62.29999923706055,14398100,PYPL
2025-04-11,62.59000015258789,62.810001373291016,60.44599914550781,60.529998779296875,12919400,PYPL
2025-04-14,62.27000045776367,63.900001525878906,61.689998626708984,63.70000076293945,8997500,PYPL
2025-04-15,62.0,62.790000915527344,61.64500045776367,62.36000061035156,9140800,PYPL
2025-04-16,60.2400016784668,61.459999084472656,59.720001220703125,61.375,9833600,PYPL
2025-04-17,61.0,61.470001220703125,60.13199996948242,60.349998474121094,9023700,PYPL
2025-04-21,60.28499984741211,60.959999084472656,59.45500183105469,60.2400016784668,7354100,PYPL
2025-04-22,61.41999816894531,61.90999984741211,59.95000076293945,60.72999954223633,9390100,PYPL
2025-04-23,62.459999084472656,64.56999969482422,62.16999816894531,62.71500015258789,9838900,PYPL
2025-04-24,64.7699966430664,64.83000183105469,62.7599983215332,62.900001525878906,10877000,PYPL
2025-04-25,65.33999633789062,65.41999816894531,64.48500061035156,64.48500061035156,8693400,PYPL
2025-04-28,64.93000030517578,65.81999969482422,64.12999725341797,65.30500030517578,14251500,PYPL
2025-04-29,66.31999969482422,67.43000030517578,64.36000061035156,66.37000274658203,19706800,PYPL
2025-04-30,65.83999633789062,65.98999786376953,63.540000915527344,65.15499877929688,10293800,PYPL
2025-05-01,65.41000366210938,66.12000274658203,64.8499984741211,65.62000274658203,10073000,PYPL
2025-05-02,67.23999786376953,67.76000213623047,65.9800033569336,66.13500213623047,10081500,PYPL
2025-05-05,68.54000091552734,69.36000061035156,66.91000366210938,66.95999908447266,12000300,PYPL
2025-05-06,68.05000305175781,68.93000030517578,67.80000305175781,67.94999694824219,7659400,PYPL
2025-05-07,68.69000244140625,68.94000244140625,67.72000122070312,68.33499908447266,8103700,PYPL
2025-05-08,70.4800033569336,70.94599914550781,69.30000305175781,69.30000305175781,11791500,PYPL
2025-05-09,70.26000213623047,71.31999969482422,70.01000213623047,70.87000274658203,7470500,PYPL
2025-05-12,72.30999755859375,74.1500015258789,71.8499984741211,72.97000122070312,12513000,PYPL
2025-05-13,72.29000091552734,72.6500015258789,71.88999938964844,72.41000366210938,8076200,PYPL
2025-05-14,72.68000030517578,73.33999633789062,72.23999786376953,72.66000366210938,7724000,PYPL
2025-05-15,71.56999969482422,72.66999816894531,71.44000244140625,72.33999633789062,8116500,PYPL
2025-05-16,72.18000030517578,72.22000122070312,71.08000183105469,71.47000122070312,8717900,PYPL
2025-05-19,72.31999969482422,72.54000091552734,71.11000061035156,71.16000366210938,7434900,PYPL
2025-05-20,72.61000061035156,72.77999877929688,71.73999786376953,71.88999938964844,8403200,PYPL
2025-05-21,71.6500015258789,73.2040023803711,71.50499725341797,72.19999694824219,8094300,PYPL
2025-05-22,71.44999694824219,71.98500061035156,71.27999877929688,71.4749984741211,6451000,PYPL
2025-05-23,69.8499984741211,70.13999938964844,69.41000366210938,69.45999908447266,7683600,PYPL
2025-05-27,71.4800033569336,71.99500274658203,70.66500091552734,70.75,8770900,PYPL
2025-05-28,71.44000244140625,72.03500366210938,71.0999984741211,71.58000183105469,6292100,PYPL
2025-05-29,70.93000030517578,72.4489974975586,70.25,72.16000366210938,7058900,PYPL
2025-05-30,70.27999877929688,71.08000183105469,69.5199966430664,70.95999908447266,14937200,PYPL
